id_sonda	FNB4	FNB36	FNB37	FNB39	FNB40	FNB41	FNB43	FNB44A	FNB44B	FNB45	FNB6	FNB7	FNB8	FNB12	FNB29	FNB32	FNB33	FNB35	Media	Error estándar %
215083_at	76.4	41.5	26.2	101.5	109.1	123.8	49.5	44.8	58.2	11.1	5.0	23.0	6.7	242.2	5.1	89.6	83.1	62.6	64.4111111111111	20.629247522165883
215094_at	4.6	2.8	1.4	1.8	1.2	15.4	4.2	1.3	16.3	2.8	1.6	4.0	8.0	6.4	10.9	3.8	25.2	4.4	6.450000000000001	23.239618567216606
215101_s_at	186.8	0.9	42.9	21.7	13.8	2.6	18.7	10.1	5.7	25.2	2.9	8.3	318.6	14.0	3.2	51.5	69.6	50.1	47.03333333333334	39.26480320474991
215103_at	81.7	3.1	5.4	3.8	15.3	27.2	7.6	4.6	17.4	8.6	10.1	6.0	31.6	36.2	24.8	16.1	3.1	60.4	20.166666666666668	24.355172322719973
215107_s_at	5.2	6.5	1.9	2.4	0.6	0.8	1.4	1.6	10.0	2.8	3.3	2.4	2.5	1.4	1.8	3.3	12.5	8.8	3.8444444444444437	20.368262298259012
215108_x_at	19.3	26.4	7.6	2.8	7.4	8.2	7.7	20.8	8.4	12.8	11.0	14.0	2.6	27.4	83.5	7.2	16.2	2.4	15.872222222222218	26.692124658442157
215110_at	14.5	3.5	8.9	4.5	2.5	6.8	1.5	2.3	4.0	11.8	5.2	10.1	13.0	5.7	6.9	6.6	62.0	16.7	10.36111111111111	30.091288381053694
215112_x_at	58.6	6.3	5.5	2.7	3.2	7.1	6.5	9.2	5.3	5.2	0.6	15.0	15.6	14.8	8.7	7.0	2.2	7.8	10.072222222222223	29.217159368935334
215123_at	60.9	81.0	113.8	146.7	504.8	743.1	80.3	137.9	98.0	80.2	112.2	188.8	142.3	1162.4	149.9	79.6	107.4	69.6	225.49444444444447	29.593854916289786
215129_at	222.4	20.2	19.7	49.0	20.7	56.7	54.0	51.5	6.7	17.4	59.0	34.7	48.7	53.6	10.0	72.4	28.0	5.6	46.12777777777778	24.089225564931045
215140_at	10.3	14.2	18.0	14.9	18.5	18.2	6.5	8.3	6.9	8.5	13.1	10.3	14.0	38.3	12.2	16.7	84.8	8.3	17.88888888888889	23.29452941506068
215142_at	26.7	44.6	8.9	1.8	5.4	9.3	6.2	7.1	9.1	6.5	40.7	3.1	9.4	12.4	10.3	10.1	5.5	4.1	12.28888888888889	22.869765489898374
215168_at	36.9	1.1	3.5	13.2	5.6	9.5	5.6	0.3	6.0	1.2	0.5	0.8	3.2	2.9	2.8	3.8	24.3	12.3	7.416666666666667	29.33122340753113
215173_at	74.7	4.2	4.5	8.7	5.4	9.2	7.5	12.3	19.0	19.4	18.8	34.9	5.5	23.2	11.2	16.4	8.4	15.2	16.58333333333333	22.815484623750372
215174_at	130.2	7.0	20.1	5.1	11.5	37.2	35.6	28.4	18.5	57.9	17.0	18.8	42.3	36.2	35.1	72.5	23.7	7.8	33.605555555555554	20.408858862482536
215182_x_at	2720.3	246.0	293.1	191.2	187.6	246.7	268.3	323.1	400.3	179.7	351.8	356.6	385.1	373.8	555.0	433.9	350.8	325.0	454.9055555555556	28.86662393799824
215192_at	7.6	33.5	4.2	2.2	3.4	1.6	3.9	3.5	3.2	2.1	2.4	2.3	2.1	8.3	2.0	1.6	5.1	9.7	5.4833333333333325	30.873057942987884
215197_at	13.3	2.2	5.3	26.1	5.9	23.0	5.5	32.4	37.0	5.5	36.7	4.1	4.7	59.5	6.2	24.1	10.6	21.3	17.966666666666672	20.122767865901142
215214_at	768.8	123.2	854.3	650.7	299.4	379.7	139.7	1936.0	13169.2	152.0	64.5	3210.3	638.4	379.2	1978.2	509.4	752.3	2659.8	1592.5055555555557	43.60526006199491
215216_at	101.3	2.3	3.5	7.4	14.8	28.0	5.8	10.7	8.0	5.8	13.8	9.0	7.9	38.2	30.8	11.6	8.8	9.5	17.622222222222227	29.969481511678186
215219_at	5.3	2.3	13.1	6.2	2.2	10.3	5.5	10.2	9.0	13.0	7.6	22.9	34.4	49.1	28.7	10.8	44.7	3.7	15.5	21.333241800397154
215225_s_at	43.5	6.8	24.6	5.5	4.6	19.6	6.6	2.6	2.0	5.0	3.1	8.5	7.9	9.0	23.2	4.2	16.1	14.6	11.522222222222219	21.140127605928292
215229_at	6.8	1.0	0.9	2.3	1.1	1.8	1.6	2.4	12.8	2.3	1.7	4.4	1.5	2.8	2.1	1.4	4.4	17.3	3.811111111111111	26.52731925298477
215233_at	12.0	5.6	4.5	2.9	8.4	4.7	10.7	53.9	6.5	5.7	6.4	6.4	6.1	5.6	5.6	9.3	16.6	18.4	10.516666666666667	25.23945591597111
215244_at	173.8	10.4	41.7	27.9	11.9	11.8	19.0	96.8	66.6	36.9	70.9	34.0	12.2	20.1	54.0	46.9	26.2	113.3	48.57777777777778	20.310294840888574
215257_at	12.7	14.0	4.2	11.1	17.4	6.2	11.6	22.0	4.5	2.8	5.4	57.8	8.1	36.3	12.2	5.8	7.5	14.0	14.088888888888887	21.958722995804248
215258_at	66.2	17.9	3.2	10.3	6.0	5.7	15.6	3.5	3.3	7.9	4.5	17.8	13.8	11.2	12.6	16.0	11.1	7.8	13.022222222222222	24.93435944858319
215259_s_at	45.7	4.0	10.5	4.2	3.9	3.4	2.3	11.9	7.2	14.8	3.1	2.4	22.2	22.0	26.0	4.2	12.3	4.9	11.388888888888891	22.897530723050345
215282_at	3.9	2.1	2.0	1.1	15.8	3.2	0.9	1.5	10.6	2.5	22.4	2.9	2.9	14.9	3.1	2.0	3.6	1.2	5.366666666666667	26.525286522748708
215288_at	33.1	5.6	3.2	4.5	10.2	28.4	14.5	5.6	11.7	29.9	21.1	4.2	31.4	4.4	31.2	66.4	9.3	8.0	17.927777777777777	20.917458276129068
215291_at	46.4	7.3	22.6	7.1	10.9	5.2	6.0	6.3	3.3	12.5	8.9	24.2	17.0	10.4	9.0	50.9	14.8	5.8	14.922222222222224	20.843829544618462
215292_s_at	22.5	24.2	20.1	36.3	24.9	26.3	16.1	19.2	24.3	22.1	78.0	34.3	159.5	20.0	29.8	67.6	19.7	120.8	42.538888888888884	21.37976555528061
215297_at	56.5	3.3	7.1	1.1	2.8	5.7	5.0	5.4	2.0	3.4	12.9	2.4	5.6	2.8	8.2	7.8	17.1	3.3	8.466666666666667	34.20416813237845
215301_at	102.5	13.3	22.0	30.6	23.8	19.7	20.6	13.0	5.9	9.5	13.1	29.9	22.7	5.2	42.3	13.3	10.2	3.1	22.26111111111111	23.068344632244514
215309_at	5.0	12.8	0.8	1.4	1.4	2.7	1.1	3.4	2.3	2.7	1.0	0.6	11.1	4.3	1.7	2.2	6.0	1.9	3.466666666666667	22.670476968289773
215320_at	33.1	4.1	4.1	0.9	2.6	2.2	0.9	2.7	4.6	18.4	6.3	15.7	7.9	1.8	17.9	5.7	8.2	8.9	8.11111111111111	23.4924295765541
215325_x_at	21.8	3.5	11.1	1.7	1.6	16.8	2.0	2.7	4.0	27.2	1.8	8.7	4.1	1.5	35.9	75.0	10.8	4.9	13.061111111111112	32.2462643120874
215326_at	86.5	2.1	19.8	20.7	5.1	11.0	9.9	44.1	3.3	14.2	26.6	14.8	31.2	69.9	17.5	12.0	47.0	48.1	26.877777777777776	20.1091744266948
215344_at	13.1	21.9	14.1	16.4	22.1	10.8	12.2	2.8	5.8	5.7	7.4	13.9	20.5	65.6	10.8	8.6	7.9	2.9	14.58333333333333	22.054889267225292
215348_at	90.4	5.8	73.5	2.8	9.8	10.2	6.3	35.5	55.1	13.5	12.7	10.7	26.2	5.6	25.9	60.9	32.7	51.0	29.36666666666666	20.597445510949385
215355_at	11.6	3.7	28.4	1.5	12.2	2.0	0.8	5.5	2.1	3.4	3.3	40.5	2.8	4.3	6.1	23.6	8.1	10.7	9.477777777777776	26.1589954785733
215356_at	17.6	4.0	41.2	3.4	2.9	5.8	4.4	12.2	8.6	3.3	7.3	5.0	8.2	12.4	14.9	6.0	7.9	9.0	9.672222222222224	21.077852303441936
215396_at	11.3	4.0	2.1	1.9	13.0	12.5	3.0	38.0	2.8	10.3	14.5	15.3	1.6	17.8	5.3	3.6	17.6	40.4	11.944444444444445	21.927381226975296
215406_at	108.6	34.4	5.5	4.7	5.9	11.9	30.4	10.3	19.3	7.0	2.9	42.5	44.8	6.2	10.7	31.1	8.7	7.5	21.8	26.94257289482172
215419_at	21.2	10.5	7.5	12.9	6.4	9.8	6.0	24.0	10.2	6.6	9.2	8.8	12.1	5.5	46.4	12.4	15.4	67.9	16.266666666666666	22.67795567230152
215437_x_at	10.5	53.8	8.2	7.1	7.6	21.2	7.6	4.0	5.4	5.3	6.7	10.5	14.2	8.3	4.5	6.3	50.9	12.4	13.583333333333334	24.775977387362516
215443_at	4.6	2.8	5.8	1.3	5.9	5.3	2.0	25.8	55.5	1.0	1.9	4.2	4.4	2.6	2.6	2.8	5.8	3.4	7.650000000000001	39.322355531468
215446_s_at	342.5	354.7	449.8	1009.4	991.9	168.3	2399.4	880.2	896.5	200.2	307.1	538.2	478.1	534.2	165.1	402.2	207.1	152.7	582.0888888888891	21.14079386878006
215465_at	30.0	10.5	0.6	9.7	0.7	10.2	4.7	8.0	0.9	2.9	2.1	2.4	7.8	13.0	1.7	4.2	21.9	33.0	9.127777777777778	24.602993158904624
215478_at	184.1	6.4	13.2	21.1	19.5	36.7	38.8	41.3	17.3	32.5	48.5	26.2	32.8	50.1	69.9	44.2	25.6	40.0	41.56666666666667	21.328782927956542
215480_at	135.8	17.8	27.6	36.7	7.0	38.9	35.6	18.2	38.6	14.1	24.9	12.0	54.3	9.2	107.1	45.1	10.2	8.5	35.64444444444445	22.22039751451397
215486_at	178.0	28.7	23.4	19.8	2.4	19.4	29.0	3.2	5.6	22.8	30.1	34.6	16.7	33.1	11.4	38.2	39.2	29.3	31.383333333333333	27.97033919985381
215491_at	105.0	31.3	10.8	14.7	40.4	26.1	24.9	6.3	8.1	9.4	16.9	22.3	47.7	5.6	3.8	10.5	51.1	35.0	26.105555555555558	21.54329827880665
215502_at	9.6	5.4	6.6	4.6	8.3	9.7	3.1	3.7	23.6	9.6	4.8	8.4	8.8	4.9	12.6	5.6	47.0	43.7	12.222222222222221	24.208167083349245
215508_at	58.8	9.7	11.4	11.6	2.0	24.7	10.1	14.2	4.2	11.4	6.5	26.2	6.6	17.2	5.2	21.2	25.5	5.8	15.127777777777775	20.082988351225854
215509_s_at	124.2	18.8	9.0	6.9	19.2	25.7	54.1	17.2	71.4	12.9	12.0	29.7	63.7	37.7	36.9	80.8	6.5	18.4	35.83888888888888	20.259127638177453
215514_at	13.5	14.2	3.3	5.9	6.3	3.4	4.9	0.9	5.8	3.1	0.6	18.2	3.0	4.9	1.4	5.6	1.0	1.7	5.427777777777778	20.98724543801258
215520_at	19.9	18.8	2.5	7.1	5.2	28.7	6.2	15.8	2.9	4.5	3.8	9.4	7.8	38.9	5.7	7.5	11.9	5.3	11.216666666666669	20.08372678473605
215522_at	34.5	3.1	3.9	3.1	16.8	1.3	9.1	3.1	1.1	10.7	23.2	9.3	2.0	34.4	40.0	17.3	5.0	3.7	12.31111111111111	23.615607772544813
215542_at	4.9	4.0	23.2	1.5	14.4	11.9	2.5	1.5	2.4	2.6	8.7	4.4	1.7	33.4	4.6	2.7	2.9	4.3	7.311111111111111	26.942997639865133
215564_at	29.2	2.5	4.4	10.3	11.2	7.8	0.9	1.2	2.6	1.6	1.6	11.7	3.3	2.1	1.6	36.2	16.8	15.9	8.93888888888889	25.97502341415935
215572_at	79.9	4.1	29.3	15.8	10.7	7.6	4.5	10.6	5.3	24.0	35.9	15.9	5.9	8.9	6.3	28.8	5.6	16.1	17.511111111111113	23.98136746688582
215594_at	114.9	2.8	42.9	27.0	10.4	20.2	9.1	19.8	11.2	23.7	41.8	17.7	10.0	32.8	17.0	24.8	66.2	29.1	28.966666666666665	20.76656450624255
215601_at	6.2	1.3	4.5	2.6	2.3	33.5	8.9	3.2	20.7	19.8	22.6	26.2	34.6	2.4	49.0	3.9	8.5	5.9	14.227777777777776	22.715687331712324
215619_at	2.0	4.4	10.6	0.7	8.0	13.8	1.7	1.5	2.0	0.8	21.3	3.7	5.0	21.2	0.7	32.4	5.8	4.7	7.794444444444445	26.2336667002817
215621_s_at	155.1	143.8	6.1	15.8	5.7	59.1	28.7	50.0	88.5	10.8	6.2	35.9	5.8	9.5	214.9	36.1	13.1	92.5	54.3111111111111	25.956382631560775
215624_at	37.1	16.8	4.9	6.5	43.1	45.4	4.4	26.8	3.8	4.2	10.5	23.3	7.6	131.6	54.3	31.8	15.5	4.5	26.227777777777778	27.027471548932034
215636_at	13.5	7.2	4.4	4.3	4.9	6.3	4.1	35.1	5.5	5.5	15.9	46.7	13.5	61.6	44.9	23.3	8.5	8.0	17.400000000000002	23.246345642746462
215642_at	7.5	6.9	3.0	4.6	2.3	6.0	3.5	6.5	19.0	6.6	4.9	2.5	24.6	31.1	10.6	32.1	8.7	6.9	10.405555555555555	21.047621366915912
215652_at	18.6	42.7	45.7	87.0	120.0	48.1	41.9	15.0	12.9	1.6	16.1	50.8	24.3	21.4	157.5	18.0	55.4	7.1	43.56111111111111	21.59513359046486
215653_at	16.2	11.9	6.0	6.8	5.0	11.2	12.4	16.7	11.4	0.9	1.9	0.7	13.1	112.3	20.3	8.0	21.2	1.9	15.438888888888888	37.093066434556206
215656_at	42.3	37.2	16.1	12.3	2.8	4.9	2.6	3.9	3.8	4.1	25.2	6.7	8.1	33.0	4.5	6.5	38.0	14.3	14.794444444444443	21.48816373944121
215657_at	4.9	4.4	10.8	4.2	13.6	14.6	18.8	1.0	3.4	1.8	4.4	11.9	15.6	5.0	16.8	4.2	48.5	4.5	10.466666666666667	24.177267811900588
215658_at	69.9	3.8	21.9	17.0	3.6	5.0	20.4	7.4	14.4	5.3	4.0	18.1	9.8	5.6	42.5	8.6	37.8	16.8	17.32777777777778	22.831692953618912
215665_at	105.9	19.9	2.9	1.5	12.2	20.3	10.8	6.6	14.4	24.2	5.3	6.1	5.1	38.9	32.1	17.0	4.7	16.6	19.138888888888893	28.682774762953816
215666_at	195.7	84.3	44.1	70.9	48.1	32.1	2.1	1.6	8.0	509.2	2.7	99.7	79.7	10.6	102.4	209.0	320.4	261.5	115.67222222222225	26.992325195700023
215673_at	18.8	5.7	1.7	5.3	9.3	2.2	1.9	2.0	0.6	2.8	0.4	15.8	18.7	16.7	3.7	1.9	6.9	7.2	6.755555555555556	21.722118062193648
215674_at	28.2	3.5	16.2	0.9	1.8	0.4	5.3	0.6	1.7	9.3	2.5	10.6	13.3	15.5	33.0	8.7	19.0	34.7	11.399999999999999	22.428910384499567
215680_at	22.6	3.3	4.5	2.6	3.8	1.6	10.7	6.0	3.7	9.8	2.5	5.8	3.7	28.9	25.4	3.5	5.9	5.9	8.344444444444445	22.95117328676094
215681_at	137.6	7.0	11.5	29.8	21.5	40.5	28.4	22.4	4.5	10.9	47.5	36.1	7.4	88.9	37.4	13.8	41.7	22.4	33.849999999999994	22.18719124967498
215695_s_at	9.8	22.5	108.8	144.1	138.4	23.7	33.3	399.0	27.1	41.3	1176.7	37.4	12.6	183.4	21.5	64.6	15.7	13.4	137.40555555555554	46.1118218980015
215702_s_at	57.9	5.0	3.2	1.1	4.6	3.8	3.3	4.9	8.0	7.2	2.5	2.1	7.1	11.4	4.9	7.6	12.6	6.3	8.527777777777779	34.08502494575876
215703_at	38.8	5.2	18.7	9.9	8.9	1.2	1.6	8.2	21.3	22.6	3.2	1.0	1.3	12.1	1.0	3.1	3.0	3.6	9.149999999999999	25.61619213845464
215715_at	132.8	12.7	35.6	16.1	16.9	17.7	17.1	14.1	16.8	9.0	122.9	22.7	21.3	17.4	25.7	20.8	49.3	20.2	32.72777777777778	25.066193420076992
215742_at	22.7	3.7	11.8	9.2	13.5	6.3	13.7	14.4	5.8	16.6	7.7	11.6	7.3	66.4	54.3	11.8	4.9	6.2	15.994444444444447	24.265642991004533
215751_at	70.7	6.6	4.3	6.2	0.5	4.2	2.0	5.9	1.5	4.3	5.4	7.7	11.2	2.9	4.4	5.7	6.2	8.2	8.77222222222222	40.901949644771186
215752_at	4.9	6.5	5.5	2.1	3.5	5.1	3.0	2.8	2.6	2.6	5.8	4.7	4.6	2.7	54.4	6.1	8.2	4.4	7.194444444444445	37.87099204992184
215753_at	64.0	20.6	7.1	2.5	11.3	7.2	4.0	3.3	36.5	5.6	8.7	15.3	7.0	4.5	4.4	8.3	11.6	43.5	14.744444444444444	25.908136851414042
215774_s_at	98.6	6.8	32.2	9.0	21.7	16.1	24.0	24.8	27.1	5.8	31.3	4.0	26.2	30.8	2.4	8.5	6.9	6.4	21.255555555555553	23.725972777998592
215777_at	817.6	20.0	244.6	22.5	38.4	43.3	16.1	35.6	1394.5	7.6	32.7	424.7	466.2	36.5	314.5	769.3	472.6	604.7	320.0777777777778	27.523307357353865
215793_at	68.0	6.8	6.6	1.4	1.9	15.2	2.9	33.9	2.0	19.1	27.6	24.5	10.5	21.5	21.8	41.5	6.3	9.2	17.816666666666666	22.091511387370847
215804_at	84.0	12.3	9.3	7.9	14.7	15.7	12.6	10.4	20.7	10.0	8.7	12.3	14.5	17.1	12.9	13.2	112.4	35.9	23.588888888888885	27.456734001903847
215816_at	282.0	58.2	22.6	19.5	45.0	31.7	32.1	22.5	49.3	55.1	69.3	21.4	70.2	62.5	101.4	84.8	28.9	45.5	61.22222222222222	22.38302389805451
215817_at	156.4	50.8	33.5	32.7	9.3	34.5	6.5	9.5	48.8	6.1	8.9	48.6	8.8	35.5	8.3	21.9	13.1	8.0	30.06666666666667	26.999808189036074
215826_x_at	40.2	3.4	3.3	5.3	3.9	5.2	2.8	3.8	3.3	3.7	3.6	9.6	5.4	6.9	6.6	6.4	5.4	4.5	6.85	28.40811331199122
215837_x_at	169.1	7.2	26.1	7.6	10.4	26.5	41.8	20.4	20.5	5.4	45.6	43.7	2.2	42.8	24.9	19.2	24.9	8.6	30.383333333333333	28.149536158519346
215844_at	95.4	9.7	11.3	17.5	3.0	7.1	4.1	6.5	6.7	9.4	3.6	33.6	18.4	10.4	66.9	35.0	12.0	6.6	19.84444444444445	28.369954643173255
215849_x_at	504.8	135.1	74.7	22.0	11.2	90.2	67.9	48.2	64.1	78.5	35.3	32.6	24.9	89.9	245.6	13.6	125.5	97.9	97.8888888888889	27.157393790034902
215870_s_at	12.7	7.9	30.9	4.0	51.0	5.3	7.7	16.0	8.1	16.9	33.3	6.9	3.2	2.3	6.3	9.6	13.7	12.2	13.777777777777779	21.00505021062297
215871_at	16.5	44.0	4.6	3.6	4.2	3.1	5.6	7.8	9.8	9.4	2.2	16.3	11.8	11.8	6.7	3.3	23.7	24.0	11.577777777777776	20.782897616000636
215872_at	21.1	19.9	1.7	3.2	5.1	1.6	3.5	2.6	6.2	4.0	4.7	7.8	2.8	2.3	4.1	4.1	24.6	5.5	6.933333333333333	23.445956451627733
215879_at	40.2	5.5	5.8	8.9	18.7	9.8	15.0	13.6	1.3	14.3	7.8	5.9	1.3	9.8	2.2	16.0	52.4	28.5	14.277777777777779	21.886428387653456
215880_at	6.9	7.9	5.5	3.5	17.9	5.8	28.4	3.5	2.1	4.4	2.3	4.0	18.5	7.3	8.9	3.4	7.3	27.2	9.155555555555557	20.497178021021373
215911_x_at	6.9	25.3	4.6	9.7	23.3	11.6	4.3	19.5	1.7	1.1	5.3	6.1	4.0	13.0	24.8	3.3	6.1	39.5	11.672222222222222	20.771860352678996
215915_at	8.9	28.1	2.8	36.8	13.2	34.8	3.0	9.3	21.4	5.9	5.8	4.6	7.7	58.0	10.9	9.0	45.4	66.9	20.694444444444443	21.991197561650363
215927_at	44.2	15.8	53.3	14.4	20.6	22.7	124.2	63.2	5.5	10.0	19.0	13.0	31.0	18.5	10.2	36.9	17.4	14.1	29.666666666666668	21.918737698501843
215929_at	54.5	2.4	1.9	1.6	1.2	0.5	12.9	1.5	2.5	1.1	12.8	3.1	0.9	16.0	1.5	2.1	1.1	20.5	7.672222222222221	39.38825824159909
215940_at	28.5	3.4	2.0	3.4	16.7	10.0	14.3	2.1	13.0	15.0	25.2	4.8	2.2	1.7	6.0	3.4	3.8	4.1	8.866666666666667	21.253997298823215
215946_x_at	1777.4	650.9	6854.7	1231.6	877.9	7171.6	1061.4	2406.9	17046.7	306.6	288.4	15456.5	1592.1	820.3	19611.0	1870.1	2582.9	8143.9	4986.161111111111	28.573349165085908
215949_x_at	936.3	142.7	1652.2	327.2	145.9	1727.4	281.9	238.8	4223.5	7.9	78.2	3800.2	816.1	202.9	3333.4	844.1	1024.6	3190.3	1276.3111111111111	25.230902175989474
215962_at	44.1	9.5	2.8	3.3	0.5	13.7	4.8	5.6	8.7	4.8	12.2	8.1	12.6	24.1	10.3	6.1	16.7	3.6	10.638888888888888	21.82419536862073
215969_at	9.7	4.1	9.7	21.5	2.7	4.6	6.0	14.5	14.9	2.1	12.0	1.9	15.8	7.0	23.2	2.7	50.9	30.9	13.011111111111113	22.01588565007338
215973_at	145.3	6.5	4.7	32.0	25.6	52.5	39.2	36.3	5.7	54.3	35.5	71.6	34.7	57.0	10.4	55.8	8.5	11.2	38.15555555555556	20.333108198749823
215981_at	13.9	9.5	3.4	3.0	5.4	1.4	1.8	2.9	18.4	2.2	1.6	5.6	1.8	2.0	3.2	2.5	8.7	22.7	6.111111111111111	23.47141355695903
215993_at	52.1	4.2	15.0	11.8	6.0	5.6	7.7	9.4	3.7	11.8	5.5	6.0	43.3	12.5	13.8	30.2	17.3	2.8	14.372222222222225	22.04726329212965
215999_at	280.8	20.2	19.4	46.5	30.3	46.0	29.8	29.7	37.0	56.2	56.2	76.4	72.4	56.4	70.8	76.3	11.2	11.0	57.03333333333333	24.07309729852049
216015_s_at	125.8	3.3	5.6	18.9	35.9	19.0	45.5	2.2	45.5	100.4	13.6	58.9	66.7	23.7	11.8	270.2	70.9	14.0	51.77222222222222	28.570592284970424
216045_at	37.7	1.3	1.9	6.7	4.8	23.4	20.5	26.9	12.5	5.1	10.5	5.4	6.9	47.2	4.8	67.3	6.4	2.2	16.194444444444443	25.81007107997562
216066_at	15.3	26.1	6.5	15.2	34.7	44.4	33.4	53.5	3.8	25.8	38.2	76.8	53.6	172.6	46.8	55.7	14.9	52.9	42.78888888888889	20.281210420748128
216087_at	39.6	6.2	3.0	1.6	2.4	3.3	16.6	4.7	2.2	2.4	1.4	3.9	8.0	1.9	17.2	31.7	8.7	6.1	8.93888888888889	27.816751628285562
216089_at	47.4	1.2	10.2	6.7	6.2	4.6	13.1	20.4	7.6	17.7	1.1	22.2	9.4	11.0	10.9	11.4	2.3	8.8	11.788888888888888	20.80389694499216
216097_at	31.7	27.3	14.4	0.4	2.3	13.4	14.7	23.3	12.4	2.0	0.8	2.6	2.5	18.1	3.0	2.3	4.8	8.3	10.23888888888889	21.83723716733643
216098_s_at	3.0	5.8	1.6	1.2	0.7	3.4	5.1	1.6	2.0	18.7	2.9	2.7	6.9	4.1	6.4	4.5	5.2	8.3	4.672222222222222	20.08337543611251
216113_at	8.4	4.3	2.7	4.4	31.7	36.3	13.6	31.1	12.5	13.4	4.3	6.1	37.6	59.3	6.1	6.7	6.8	24.7	17.22222222222222	21.181911449258692
216118_at	315.2	12.6	20.5	5.3	45.5	36.8	22.0	57.2	77.0	16.2	84.5	115.1	26.9	44.6	54.4	133.9	22.0	17.5	61.51111111111111	27.096076848132782
216124_at	44.8	21.4	1.4	3.3	2.8	3.4	21.8	17.3	4.7	3.0	2.8	4.1	1.9	1.4	42.1	4.0	5.1	11.7	10.944444444444443	28.39167769478088
216136_at	5.4	4.0	1.6	4.1	1.3	2.7	1.1	5.2	12.3	0.8	2.4	23.5	2.9	2.4	5.3	2.5	4.0	4.6	4.783333333333334	25.59190689040671
216151_at	7.4	4.9	22.4	1.0	2.0	11.6	10.0	0.8	2.4	0.3	1.1	1.1	5.2	8.5	21.7	0.8	5.2	1.7	6.005555555555556	25.84487973113364
216153_x_at	7669.0	523.4	758.3	422.5	403.9	1060.0	958.6	1691.1	1014.2	603.0	2976.2	1006.4	1293.6	3403.9	2173.0	801.9	540.4	808.0	1561.5222222222226	25.618202901608463
216157_at	123.6	35.1	41.5	22.2	7.9	52.3	3.6	7.5	2.9	36.3	69.8	28.1	13.7	21.0	72.6	10.2	24.6	88.9	36.76666666666667	20.69527174447948
216165_at	59.3	1.5	11.6	6.0	3.8	15.7	22.2	43.9	3.1	3.8	5.7	7.8	6.0	6.5	9.0	2.8	5.0	8.5	12.344444444444445	28.495577577377063
216171_at	35.2	5.2	21.9	2.1	12.5	3.0	12.6	3.2	2.3	3.6	3.1	2.2	13.0	34.9	2.9	12.5	7.3	6.1	10.2	23.65678527285839
216185_at	95.7	10.5	2.5	3.2	15.5	12.5	13.9	6.2	3.6	8.3	4.9	4.0	33.4	3.7	30.4	20.0	7.9	15.4	16.2	30.796106875789192
216188_at	145.6	31.1	17.5	26.2	4.7	10.3	21.5	36.1	18.0	35.4	7.3	52.9	39.3	43.6	20.2	27.1	6.0	38.3	32.28333333333333	22.313511496665658
216189_at	31.7	3.2	3.0	25.6	12.0	31.6	1.3	8.9	1.4	16.1	12.9	4.3	3.6	45.3	23.0	3.5	5.0	17.4	13.87777777777778	21.24494399021849
216193_at	132.5	24.6	4.4	4.1	15.2	6.4	19.1	29.5	4.6	5.2	5.3	6.0	6.7	45.1	7.7	9.8	10.3	8.6	19.172222222222224	36.2096487634768
216214_at	14.0	43.4	12.4	2.8	3.3	3.5	2.9	3.9	5.8	3.0	6.4	7.2	14.1	3.1	10.8	10.0	18.1	7.9	9.588888888888889	23.054421242001176
216227_at	98.3	6.7	4.5	5.0	13.2	6.1	10.7	28.7	16.5	4.8	12.0	11.9	52.9	8.1	57.2	35.8	21.1	51.3	24.711111111111116	23.56481675434286
216236_s_at	1587.3	409.1	334.4	421.8	239.6	271.6	603.3	372.6	662.3	947.4	187.4	690.0	667.0	165.1	308.7	3287.6	257.1	421.0	657.4055555555556	25.76827301247858
216239_at	108.2	26.7	5.2	18.0	2.9	6.5	5.0	32.4	6.7	4.7	10.6	24.5	20.0	10.6	17.6	5.6	32.2	8.3	19.20555555555556	28.92107181115619
216243_s_at	356.1	83.8	113.4	119.8	59.7	82.1	155.8	123.0	91.8	418.3	167.8	171.1	187.3	103.3	18.2	1026.5	31.3	149.5	192.15555555555557	27.581131491733892
216244_at	6.2	0.6	1.2	0.8	0.9	1.5	2.7	0.5	1.7	1.1	0.3	1.1	13.9	0.4	4.2	3.2	8.8	4.6	2.983333333333334	27.40184074417401
216245_at	130.1	8.4	6.2	36.4	7.0	8.7	19.7	9.4	10.2	20.6	34.1	40.1	36.4	39.4	9.1	68.1	10.3	9.4	27.977777777777774	25.08824754597518
216248_s_at	59.1	15.7	152.0	349.1	105.3	39.9	61.4	46.3	341.5	80.4	122.1	45.3	112.9	54.8	61.0	73.1	94.6	53.5	103.77777777777777	20.74183873101444
216258_s_at	6.3	5.6	3.2	10.7	2.6	18.6	1.3	2.8	4.1	15.3	1.8	5.8	4.0	2.2	3.2	24.3	6.1	37.6	8.63888888888889	25.521739332902825
216260_at	141.3	12.6	21.3	11.4	4.6	35.5	22.2	16.0	28.5	39.5	28.6	4.4	10.9	41.6	54.4	10.0	12.4	55.5	30.59444444444444	23.84435963719411
216265_x_at	36.3	34.4	6.9	5.6	40.3	8.1	18.3	44.4	4.5	5.6	25.9	42.1	11.0	26.9	58.7	6.8	37.6	1367.1	98.91666666666667	73.39374153066139
216277_at	152.9	8.4	12.1	9.5	4.8	51.4	25.1	6.7	6.9	4.1	5.4	41.7	24.9	48.2	28.1	34.1	22.2	4.6	27.283333333333335	29.41569165521671
