id_sonda	RA271	RA273	RA281	RA282	RA288	RA289	Media	Error estándar %
236713_at	49.1	20.4	55.1	21.2	115.8	49.7	51.883333333333326	24.967241627703547
236718_at	12.1	6.6	5.6	10.9	20.8	34.9	15.15	27.251992161833726
236720_at	2.8	39.1	12.0	24.8	30.0	18.2	21.150000000000002	22.879729060058697
236725_at	87.2	16.1	60.4	52.1	23.4	37.8	46.166666666666664	21.093209221486855
236726_at	3.3	4.0	2.9	15.2	12.2	13.0	8.433333333333332	24.798500031157122
236729_at	8.4	5.0	26.0	37.7	18.6	7.9	17.266666666666666	27.512079641850885
236730_at	24.0	42.7	27.1	39.8	89.3	35.5	43.06666666666667	20.56572090812543
236734_at	7.2	6.2	6.8	9.1	22.5	46.9	16.45	36.552530358126404
236735_at	7.4	13.7	7.0	5.5	5.3	20.6	9.916666666666666	22.804458148402126
236736_at	45.7	67.3	7.3	21.9	29.2	33.0	34.06666666666666	22.574412602661383
236737_at	68.4	6.1	23.8	15.1	32.9	17.2	27.249999999999996	30.16905981827447
236738_at	51.2	35.9	26.8	80.7	23.8	16.2	39.1	22.543338145229928
236739_at	7.1	1.3	2.9	16.2	10.8	15.5	8.966666666666667	26.117281094433203
236740_at	11.6	9.5	26.1	43.6	18.6	2.9	18.71666666666667	28.98439462349011
236743_at	43.4	17.1	20.0	11.5	82.4	29.4	33.96666666666667	28.778677557944526
236744_at	15.8	67.2	11.1	23.8	17.5	21.0	26.066666666666663	29.478084167826058
236745_at	51.2	23.5	19.8	14.3	49.2	9.4	27.900000000000002	23.960185502250752
236746_at	13.9	11.9	6.1	45.5	58.4	16.2	25.333333333333332	31.307864248527835
236747_at	32.7	6.0	9.6	40.5	13.5	16.4	19.783333333333335	25.83796521358453
236748_at	8.9	3.3	31.3	10.1	13.6	5.7	12.15	30.78071318548133
236750_at	6.0	26.9	43.3	61.5	9.8	54.5	33.666666666666664	25.639422681201022
236753_at	66.2	8.7	6.8	10.2	25.5	31.1	24.75	34.00836746418679
236754_at	83.5	133.2	25.7	120.5	78.1	195.9	106.14999999999999	20.329506607002468
236756_at	49.6	9.4	32.6	60.0	15.4	16.7	30.616666666666664	24.96407454098171
236758_at	6.2	3.7	3.1	19.8	14.0	52.7	16.583333333333332	42.366647116482596
236762_at	80.2	50.0	84.5	136.9	80.1	14.0	74.28333333333335	20.46267197568273
236764_at	159.2	189.5	94.3	47.2	10.8	119.5	103.41666666666667	24.228822369166885
236765_at	5.3	8.4	14.5	6.4	4.7	49.5	14.800000000000002	43.730248477789665
236767_at	4.7	4.6	9.5	35.1	52.0	24.1	21.666666666666668	32.9393681236691
236769_at	32.7	38.8	6.6	63.9	4.3	11.0	26.21666666666667	33.13788256896588
236771_at	4.1	4.7	6.3	37.5	12.9	25.7	15.200000000000001	33.357490669246175
236773_at	2.9	8.9	18.1	6.3	6.7	3.1	7.666666666666668	27.217645968156194
236774_at	27.2	6.1	5.4	8.5	9.4	5.9	10.416666666666666	29.958406722209595
236775_s_at	88.6	8.2	45.6	76.7	188.2	96.1	83.89999999999999	26.871765154280602
236777_at	12.0	5.9	51.5	17.9	9.4	11.3	18.000000000000004	34.93478148602041
236778_at	202.7	133.3	32.7	122.3	96.3	40.3	104.59999999999998	22.608802883223884
236783_at	81.1	77.7	8.4	151.1	67.6	38.1	70.66666666666667	25.374304251454888
236787_at	69.6	22.8	49.9	9.6	20.0	4.1	29.33333333333333	32.14279086857482
236788_at	4.8	17.4	5.6	21.7	20.8	12.4	13.783333333333333	20.03640096803055
236789_at	8.6	32.1	37.1	15.1	8.1	11.6	18.766666666666666	25.053746121685556
236791_at	21.4	22.4	37.6	6.9	49.8	25.5	27.26666666666667	20.185529930865766
236792_at	9.2	2.2	2.9	16.7	20.0	36.3	14.549999999999999	32.88641640114228
236793_at	18.3	3.2	38.5	34.2	9.4	52.5	26.01666666666667	27.03082777126646
236794_at	20.4	197.6	133.5	145.1	108.1	22.5	104.53333333333335	25.192705604635517
236797_at	7.8	21.0	25.8	42.1	71.4	95.5	43.93333333333334	28.331238402778546
236801_at	105.2	55.7	66.4	24.3	20.6	101.1	62.216666666666676	21.74472981696574
236803_at	6.2	15.2	8.4	24.3	18.0	42.9	19.166666666666668	25.952892227974306
236807_at	12.5	17.5	22.2	45.1	58.3	30.9	31.08333333333334	21.08274127227641
236810_at	14.3	11.4	74.1	111.1	98.0	67.6	62.75	24.79790148631042
236811_at	53.5	27.2	24.8	14.9	12.5	4.3	22.86666666666667	28.007439019995484
236812_at	106.9	14.5	19.2	87.8	18.6	30.6	46.26666666666666	32.528705414458386
236813_at	49.9	108.6	12.8	10.2	67.9	102.3	58.61666666666667	26.99229860625373
236815_at	7.0	5.1	31.1	39.4	31.2	8.0	20.3	27.956599354095392
236818_at	59.8	67.0	55.9	118.0	26.7	13.4	56.79999999999999	23.92621539420255
236819_at	34.0	34.3	19.5	42.5	77.6	91.1	49.833333333333336	20.99256623659774
236820_at	9.6	3.6	13.9	32.1	18.3	7.2	14.116666666666667	26.917198265536978
236822_at	52.9	14.9	43.2	11.8	27.7	25.2	29.28333333333333	20.38762658713409
236823_at	6.5	33.2	24.0	22.9	11.5	10.7	18.133333333333333	20.933564397109624
236824_at	37.8	1.8	31.4	40.9	6.5	32.2	25.100000000000005	24.755042765296814
236828_at	104.1	27.1	17.0	29.2	47.0	31.2	42.599999999999994	27.683224204006567
236837_x_at	29.1	93.8	60.1	16.4	40.4	80.2	53.333333333333336	21.018391623964316
236838_at	8.9	55.3	5.8	11.7	17.0	22.5	20.2	33.56412927351565
236843_at	24.3	125.2	64.3	32.6	12.3	56.6	52.550000000000004	28.80491155370762
236844_at	9.3	9.5	22.4	40.4	17.7	18.0	19.55	21.813972768097482
236845_at	50.2	67.1	22.6	33.0	21.9	11.4	34.36666666666667	22.46274247257005
236847_at	7.6	40.8	31.5	11.7	14.0	9.7	19.21666666666667	26.39149970646701
236848_s_at	20.2	4.5	5.1	24.0	41.3	9.5	17.433333333333334	30.273087099864377
236852_at	11.9	5.6	6.9	14.3	61.1	39.9	23.283333333333335	35.77385655728428
236853_at	23.4	6.3	9.1	8.4	40.1	7.4	15.783333333333333	31.831879080204544
236858_s_at	106.2	19.5	14.6	46.3	27.8	81.7	49.35	27.953112787746182
236859_at	3.4	46.3	21.0	30.3	54.7	4.4	26.683333333333334	29.652767425099473
236863_at	39.4	41.3	86.1	43.6	21.2	25.7	42.883333333333326	20.000516332225942
236865_at	75.0	57.7	6.5	17.4	19.4	61.0	39.5	26.802915296741137
236866_at	11.1	10.8	48.6	6.7	9.7	8.2	15.850000000000001	37.9233957757613
236867_at	14.9	8.2	57.3	35.0	15.4	26.9	26.283333333333335	25.47083287831225
236868_at	13.8	4.2	6.0	12.6	37.3	11.1	14.166666666666666	31.418006283029182
236870_at	3.5	2.8	27.3	4.5	8.4	53.8	16.716666666666665	45.40440966237585
236871_s_at	11.1	3.2	3.2	12.9	10.4	4.7	7.583333333333333	21.456260874178454
236873_at	21.7	56.6	63.1	25.6	13.7	14.7	32.56666666666666	24.81783757339305
236877_at	67.2	80.2	6.1	63.0	41.3	8.9	44.449999999999996	26.204301789740192
236880_at	27.0	23.3	17.1	74.3	22.7	9.7	29.016666666666662	29.525543917673673
236881_at	68.8	16.0	22.9	17.7	39.4	55.1	36.65	22.073873147756906
236888_at	4.5	5.5	37.5	33.3	13.7	4.4	16.483333333333334	34.17665822302926
236889_at	11.3	33.1	7.4	8.1	11.5	5.8	12.866666666666667	29.43161773060425
236890_at	67.1	10.0	5.3	28.6	13.8	36.0	26.8	31.865200729778405
236892_s_at	46.0	4.9	4.1	73.5	8.3	24.5	26.883333333333336	38.67657870881678
236893_at	13.6	4.4	3.4	13.3	34.9	46.6	19.366666666666664	33.68323575336743
236894_at	60.5	38.8	7.5	26.1	27.8	65.6	37.71666666666667	21.846009496285056
236895_at	86.4	34.7	52.3	174.4	86.3	16.8	75.15	27.757347592647925
236896_at	63.2	16.5	41.4	60.2	2.2	54.7	39.699999999999996	23.542917576241194
236898_at	8.1	3.5	3.3	9.0	10.4	16.6	8.483333333333333	21.670603054341434
236900_x_at	378.4	115.2	93.9	61.7	117.2	131.4	149.63333333333335	28.559075530510736
236902_at	32.0	9.5	14.4	8.9	35.3	14.9	19.166666666666668	22.419835488121443
236903_at	26.5	32.1	28.7	48.2	88.3	9.4	38.86666666666667	26.087881874923845
236906_x_at	142.7	80.8	81.3	39.6	38.3	36.8	69.91666666666667	22.05600967728888
236907_at	698.4	142.2	53.5	122.3	72.4	161.4	208.36666666666667	43.56143364530622
236910_at	11.2	18.9	47.6	18.8	3.7	2.9	17.183333333333334	35.66856355531677
236915_at	5.4	71.6	78.2	15.3	23.5	114.1	51.35	31.224868578537002
236916_at	37.7	89.6	40.0	21.9	16.8	43.6	41.6	23.115633153697484
236917_at	14.4	12.4	42.0	80.0	20.3	43.8	35.48333333333334	26.987548513413312
236919_at	13.0	30.6	5.3	17.1	35.8	6.8	18.099999999999998	25.849689318666652
236920_at	7.8	9.7	7.8	21.4	17.8	5.7	11.700000000000001	20.23193251006381
236925_at	49.2	3.3	31.2	9.6	11.3	17.3	20.316666666666666	31.210938700422357
236926_at	66.3	44.9	13.3	59.5	107.0	121.4	68.73333333333333	21.64787275996743
236928_at	45.4	81.8	52.4	6.7	12.2	38.1	39.43333333333333	26.100649266174596
236929_at	87.0	67.7	73.1	28.2	11.2	13.7	46.81666666666666	26.289641182800626
236932_s_at	9.5	3.2	4.0	9.7	8.8	17.5	8.783333333333333	21.75042696216388
236934_at	57.2	137.8	13.5	123.7	11.4	37.7	63.54999999999999	32.18896584198414
236937_at	14.3	15.2	16.3	49.3	10.9	7.5	18.916666666666668	30.004215237295
236939_at	11.1	4.3	10.6	29.4	26.0	16.8	16.366666666666667	22.06402423004153
236942_at	72.3	80.5	72.5	23.7	18.1	12.0	46.51666666666667	25.37142236306377
236943_at	48.2	16.0	59.0	120.4	60.0	111.1	69.11666666666667	21.347100871953316
236944_at	53.7	17.8	18.1	9.0	6.7	20.7	21.0	30.08051679329623
236946_at	89.3	45.2	6.1	79.7	14.9	88.8	54.0	25.856535592782816
236948_x_at	40.4	5.9	26.0	14.2	11.6	13.2	18.55	25.23404714886498
236950_s_at	15.6	3.3	18.3	10.4	6.8	42.5	16.150000000000002	32.386377219658286
236957_at	91.7	19.0	89.2	19.9	17.6	61.9	49.88333333333333	26.59049532406483
236958_at	26.0	44.8	19.5	44.5	139.5	84.9	59.866666666666674	28.127263329599867
236960_at	6.2	12.8	6.9	80.2	10.2	12.7	21.5	50.081119221657175
236963_at	146.3	86.3	111.6	51.9	16.5	13.5	71.01666666666667	27.960088773070986
236964_at	19.7	47.4	10.4	96.9	54.2	6.8	39.23333333333334	32.57752948791892
236966_at	75.3	177.6	11.2	121.2	92.9	166.3	107.41666666666667	21.43374180785564
236967_at	2.6	2.0	2.3	9.2	10.4	11.9	6.3999999999999995	26.646619254763515
236970_s_at	99.7	4.8	81.7	63.2	55.1	24.1	54.76666666666667	24.064014971331403
236972_at	7.9	9.9	5.5	74.2	49.8	39.7	31.166666666666668	33.49947632668409
236973_at	6.0	4.0	29.2	66.6	12.2	6.9	20.816666666666666	43.38739072164994
236975_at	211.8	114.7	39.7	150.3	13.4	175.7	117.59999999999998	24.65049539244079
236976_at	9.0	17.3	39.5	36.6	60.7	50.1	35.53333333333334	20.43916193673563
236981_at	7.0	2.9	4.8	18.2	16.0	12.4	10.216666666666667	22.789993546095282
236982_at	14.8	9.4	27.2	54.0	13.2	35.9	25.75	24.628788536754666
236984_at	6.9	53.8	40.9	40.7	87.4	6.1	39.300000000000004	29.013275148416962
236985_at	45.2	32.5	48.1	30.5	7.3	12.5	29.350000000000005	21.12676526408792
236986_at	117.0	118.6	52.2	63.3	22.8	19.4	65.55	24.914868568328007
236987_at	11.2	35.5	43.4	114.9	120.6	70.4	66.0	25.04431843612454
236988_x_at	8.9	11.4	16.5	19.3	42.1	71.3	28.25	31.88917447995166
236991_at	64.9	11.3	56.1	24.4	22.6	30.8	35.01666666666667	22.246756659590663
236993_at	23.0	18.5	18.4	27.3	69.5	11.3	28.0	27.976443767850327
236995_x_at	56.7	17.8	32.3	71.5	17.5	39.4	39.2	20.505542898330635
236998_at	33.0	33.2	33.4	91.6	21.7	31.3	40.699999999999996	23.197394002077885
236999_at	6.7	52.8	18.4	58.4	30.8	19.6	31.11666666666667	24.575315177169298
237000_at	10.1	29.2	5.3	9.7	18.3	30.6	17.2	23.19598246567547
237001_at	22.3	24.4	17.1	61.3	86.7	28.6	40.06666666666667	25.795626819469437
237002_at	14.9	14.0	76.3	56.1	22.3	54.6	39.699999999999996	24.510957531137528
237003_at	18.6	16.2	41.9	76.5	48.5	61.7	43.9	20.13273134693349
237007_at	0.5	0.2	2.9	5.2	13.0	0.9	3.783333333333333	48.19075873335008
237009_at	109.1	18.0	74.6	16.3	9.8	20.8	41.43333333333334	36.616066620973086
237011_at	63.5	5.6	4.8	22.5	15.9	36.7	24.833333333333332	33.506225498039996
237012_at	6.0	6.1	8.0	13.6	22.3	48.0	17.333333333333332	34.944923557589306
237015_at	43.7	49.7	35.8	99.4	81.6	11.7	53.65	22.11399043305881
237019_at	42.8	20.1	36.6	11.9	13.7	7.7	22.133333333333336	24.104541792309124
237020_at	15.4	2.2	3.8	21.5	23.8	11.3	13.0	25.603177194359283
237022_at	8.4	3.3	3.4	16.6	10.9	6.2	8.133333333333335	23.26639500679084
237023_at	20.2	19.0	111.6	44.1	57.8	85.0	56.28333333333333	24.287988168897442
237026_at	93.9	47.4	10.8	21.3	45.8	87.9	51.18333333333334	24.670285484270376
237027_at	45.0	4.4	46.1	16.1	16.1	12.2	23.316666666666663	28.366052044550138
237028_at	9.3	39.3	16.8	9.0	9.8	40.9	20.849999999999998	27.163382867131002
237030_at	12.7	9.4	7.6	11.2	58.4	4.9	17.36666666666667	43.534671270826145
237031_at	45.7	31.8	12.8	24.1	16.2	75.8	34.4	25.417813694132
237036_at	14.4	20.3	29.6	24.5	33.0	62.6	30.733333333333334	20.553026096796767
237037_at	39.3	7.6	6.6	15.9	12.8	7.1	14.883333333333333	31.350750260854355
237038_at	11.8	11.7	10.0	17.4	74.8	36.7	27.066666666666663	34.96969558964162
237041_x_at	9.2	53.5	8.9	11.7	13.7	10.9	17.983333333333338	36.240555225026334
237042_at	35.0	10.5	7.5	32.6	32.4	75.2	32.199999999999996	28.055644628207876
237043_at	142.7	98.4	96.7	61.4	42.9	9.9	75.33333333333333	23.261097438252996
237047_at	33.5	21.6	8.5	12.6	9.1	8.5	15.633333333333333	24.039822259822675
237048_at	10.8	7.3	3.1	18.0	18.3	36.4	15.65	28.052318997347236
237049_at	48.8	13.2	16.8	11.9	58.1	45.6	32.4	23.77378133493998
237054_at	46.7	5.8	92.1	81.2	34.1	57.0	52.81666666666667	22.234091162609452
237055_at	87.1	44.6	12.6	86.8	20.7	13.9	44.283333333333324	29.4532154657767
237056_at	113.8	6.3	70.1	20.8	56.8	8.4	46.03333333333333	34.193111916554635
237057_at	67.0	9.6	23.0	28.2	8.6	34.4	28.46666666666667	28.082382464238275
237058_x_at	26.0	13.9	6.8	50.3	34.3	16.6	24.650000000000002	23.9226254194969
237060_at	3.6	2.8	3.8	24.9	16.0	11.0	10.35	31.781214771780743
237063_at	19.0	27.7	41.1	102.7	58.8	15.9	44.199999999999996	27.588825667907635
237065_s_at	13.5	8.1	70.9	69.6	52.9	16.9	38.65	28.07875364060631
237066_at	62.9	12.3	25.4	16.1	16.8	3.5	22.833333333333332	34.06807404291
237069_s_at	6.5	3.9	7.9	9.5	19.3	9.8	9.483333333333334	20.72385893551282
237074_at	18.3	9.9	35.9	49.7	18.3	14.2	24.38333333333333	23.290607873916002
237075_at	3.9	2.7	5.6	13.5	12.3	15.9	8.983333333333333	23.173153233139544
237077_at	79.4	7.6	5.5	16.7	22.4	8.4	23.333333333333332	45.04483782816836
237078_at	8.4	8.0	5.7	24.2	19.6	8.2	12.350000000000001	22.94018410129926
237079_at	7.1	4.8	4.9	10.8	20.9	7.4	9.316666666666666	24.323129667799464
237080_at	28.5	118.6	25.6	15.5	21.8	21.1	38.516666666666666	38.19920255560087
237081_at	73.9	43.6	62.7	8.4	15.3	56.6	43.416666666666664	22.683302101493027
237082_at	59.7	10.6	70.5	19.3	36.9	99.8	49.46666666666667	25.346095481397434
237083_at	1.6	7.1	2.7	56.5	33.9	68.5	28.383333333333336	38.327001919896226
237085_x_at	51.4	85.0	21.0	160.1	48.3	62.4	71.36666666666666	25.16060396587601
237086_at	13.9	4.2	14.4	7.4	6.1	2.9	8.15	22.406873737372234
237091_at	10.5	4.0	2.9	14.0	13.3	6.6	8.55	20.675177413097163
237093_at	11.9	7.9	18.4	15.6	31.5	34.7	20.000000000000004	20.10873221043811
237094_at	2.9	126.3	4.8	48.1	42.2	24.3	41.43333333333334	40.95823219466271
237097_at	133.3	107.7	77.4	49.2	17.1	60.2	74.14999999999999	20.97317882583642
237098_at	12.2	4.8	21.2	10.8	27.0	114.7	31.78333333333333	48.521711980696836
237101_at	36.1	5.5	28.8	9.3	22.3	46.9	24.816666666666666	23.754685740902186
237102_at	3.1	2.4	29.1	30.8	12.6	26.1	17.349999999999998	27.9182986755658
237103_at	40.6	73.4	28.2	107.9	41.7	26.1	52.98333333333334	22.35458948707942
237104_at	49.5	47.6	49.0	21.1	34.7	118.2	53.349999999999994	23.503405303475027
237108_x_at	26.0	14.2	47.3	45.6	97.8	38.0	44.81666666666666	23.96261013935435
237109_at	12.3	47.4	14.4	10.1	42.2	25.6	25.333333333333332	23.656355452138687
237110_at	19.7	62.5	45.5	85.5	16.0	104.7	55.65	23.79283877078045
237111_at	52.7	11.1	48.5	50.3	27.3	7.8	32.95000000000001	23.039695797656208
237115_at	8.1	8.9	7.7	47.6	14.5	8.4	15.866666666666667	36.99169622401668
237118_at	2.2	94.6	2.0	10.1	35.8	98.1	40.46666666666666	41.47336708573884
237119_at	99.8	32.8	36.4	41.9	23.0	18.9	42.13333333333333	26.093666371457054
237121_at	8.4	90.6	6.9	51.5	66.0	30.2	42.266666666666666	29.31801117865461
237122_at	64.7	38.9	39.9	22.8	13.3	20.3	33.31666666666667	20.86785666781285
237124_at	3.5	25.7	15.9	9.1	8.6	29.3	15.350000000000001	24.927376801346735
237127_at	3.7	2.8	17.8	43.4	11.9	9.2	14.800000000000002	37.9211999981698
237129_at	92.7	36.6	12.0	36.4	44.2	11.9	38.966666666666676	28.328406806795886
237130_at	6.1	6.1	1.9	8.5	17.7	3.4	7.283333333333332	28.658834015835303
237131_at	60.0	12.0	40.5	88.0	51.1	28.3	46.65	21.08505673480641
237132_at	28.9	37.0	6.1	20.0	14.1	70.5	29.433333333333334	28.942889281829043
237134_at	2.9	6.3	2.7	67.1	15.0	26.9	20.150000000000002	45.831317008349394
237135_at	34.9	6.5	11.7	9.6	7.6	33.6	17.316666666666666	28.49979524768882
237136_at	46.9	53.2	31.3	10.3	10.3	33.9	30.983333333333338	21.59164235048805
237138_at	9.9	22.6	4.0	70.4	28.2	4.8	23.316666666666666	40.0363028244659
237139_at	6.9	6.6	6.6	22.7	39.3	6.2	14.716666666666667	34.601035118106275
237141_x_at	2.5	2.5	3.0	10.4	8.7	11.1	6.366666666666666	24.185043914572198
237145_at	33.1	28.8	2.0	12.8	39.0	63.7	29.900000000000002	26.776283541095214
237148_at	18.3	29.4	25.3	41.1	8.5	10.0	22.099999999999998	20.931372209374587
237151_s_at	16.0	5.5	6.7	45.0	12.7	14.6	16.75	32.19970296090517
237152_at	11.3	3.9	7.0	22.5	11.4	52.9	18.166666666666668	37.22502736754372
237154_at	20.5	38.4	9.7	32.0	30.9	72.1	33.93333333333333	23.335452449316875
237155_at	13.7	8.1	49.4	29.0	26.0	39.7	27.649999999999995	20.87731085548383
237156_at	16.2	64.2	7.4	24.3	16.8	9.9	23.133333333333336	33.78243022431215
237159_x_at	32.0	1.4	2.7	8.1	11.3	3.3	9.799999999999999	43.730968570408635
237160_at	28.7	2.2	20.6	19.8	23.4	3.3	16.333333333333332	25.051245548124456
237161_at	5.6	33.6	16.4	38.5	52.0	10.5	26.099999999999998	25.848426782035382
237164_at	27.9	29.8	31.3	9.3	5.4	39.8	23.916666666666668	21.06545787974924
237165_at	53.2	58.0	59.0	20.0	27.9	10.1	38.03333333333333	20.90805990860532
237173_at	83.7	29.4	44.6	27.9	19.4	21.2	37.699999999999996	23.953101592498037
237174_at	35.8	8.8	35.1	44.1	53.7	6.5	30.666666666666668	23.180308821848005
237175_at	10.6	15.9	36.5	10.6	60.8	50.0	30.73333333333333	26.22842075954268
237177_at	12.6	8.4	32.5	7.3	11.8	9.6	13.699999999999998	25.637657892119037
237182_at	20.7	20.8	36.1	30.4	18.6	2.3	21.483333333333334	20.0891761266389
237188_x_at	33.1	30.1	22.3	40.5	95.4	60.3	46.949999999999996	21.448403948294693
237192_at	6.4	23.7	54.5	15.6	11.9	29.2	23.549999999999997	27.25291982470238
237193_s_at	63.6	31.4	94.1	26.7	54.2	114.1	64.01666666666667	20.109769086833087
237194_at	7.7	5.6	57.2	39.4	38.5	6.8	25.86666666666667	31.754636110008335
237197_at	12.4	6.5	3.1	9.2	19.9	8.6	9.95	21.595376289784348
237198_at	10.6	91.8	36.4	20.4	14.0	9.5	30.45	38.71769293653404
237202_at	65.9	98.9	16.3	25.3	165.6	100.2	78.7	26.221655595443856
237204_at	7.5	5.0	23.0	24.0	18.0	33.3	18.466666666666665	21.604796621872357
237205_at	2.7	0.6	0.6	6.4	4.4	22.3	6.166666666666667	49.648386273441496
237206_at	49.5	35.2	18.0	33.6	118.5	74.5	54.88333333333333	24.785619173361205
237208_at	15.6	106.1	38.8	80.4	52.6	112.5	67.66666666666667	21.217340266855953
237211_x_at	21.1	9.9	9.4	9.9	10.3	30.2	15.133333333333333	21.28753303072871
237214_at	32.2	16.0	9.7	9.7	17.4	10.5	15.916666666666666	20.25002928688538
237215_s_at	27.8	19.1	13.2	36.4	12.1	6.9	19.25	21.339752084346777
237216_at	57.4	149.9	236.8	112.8	73.9	89.1	119.98333333333333	20.40904333069963
237219_at	21.0	2.0	24.0	21.4	7.5	6.8	13.783333333333333	25.40934388043637
237221_at	69.1	15.0	39.9	123.4	71.5	65.1	64.0	21.146154041081957
237222_at	68.6	7.3	56.5	11.3	62.1	24.8	38.43333333333333	26.334862205073012
237224_at	5.4	5.3	4.2	20.9	28.0	46.5	18.383333333333333	34.287296988911024
237226_at	105.1	44.3	19.3	46.4	89.7	14.5	53.21666666666667	25.822501791983328
237227_at	12.3	15.1	56.3	142.7	18.2	86.2	55.133333333333326	35.04024437447468
237229_at	12.3	2.7	4.2	30.5	16.5	48.9	19.183333333333334	34.33643702490456
237231_at	26.9	40.6	19.9	14.8	6.9	53.3	27.066666666666666	23.688042958359837
237233_at	8.2	21.1	26.1	2.1	2.9	1.8	10.366666666666667	38.21206677019092
237234_at	6.9	7.1	5.3	13.0	22.5	14.7	11.583333333333334	20.97012267228559
237235_at	35.8	17.7	27.0	128.9	66.8	108.2	64.06666666666666	26.633370490419583
237236_x_at	25.1	5.5	5.3	14.3	24.1	27.3	16.933333333333334	21.975799360618986
237237_at	88.0	66.3	14.0	44.2	19.6	27.3	43.23333333333333	24.995632840510375
237240_at	37.0	44.0	42.8	40.5	10.4	5.7	30.066666666666666	21.423829117261484
237241_at	26.6	29.5	10.5	5.4	10.8	18.9	16.95	21.254751205662146
237242_at	115.6	62.7	32.2	89.1	21.0	65.9	64.41666666666667	20.30193759707788
237243_at	7.2	22.0	43.5	12.6	28.7	5.6	19.933333333333334	27.19478659755028
237244_at	30.0	6.8	47.2	12.6	27.6	10.3	22.416666666666668	25.60092534938016
237246_at	72.5	9.7	29.1	8.0	7.6	23.1	25.0	37.13351286611298
237248_at	9.8	6.6	4.5	17.1	51.1	32.1	20.2	33.47070019212913
237249_at	13.0	8.8	55.7	10.4	12.0	13.8	18.95	35.583822524856714
237250_at	25.1	10.0	13.7	8.7	7.6	48.5	18.933333333333334	31.154676740859976
237252_at	103.7	4.0	76.2	30.9	10.2	75.2	50.03333333333333	30.293009215145478
237253_at	3.0	7.5	2.1	9.8	18.2	2.1	7.116666666666666	32.90946751276619
237255_at	87.9	12.4	5.4	13.7	26.4	16.0	26.96666666666667	42.311503497811714
237257_at	61.0	35.3	28.8	168.8	54.6	19.7	61.36666666666667	33.333933258519764
237258_at	18.7	10.1	4.5	43.3	41.6	74.4	32.1	30.40953427079314
237259_at	24.3	15.7	40.2	16.7	6.7	21.0	20.76666666666667	20.14867185866299
237260_at	9.4	13.8	6.1	11.1	11.6	32.2	14.033333333333337	24.59933140665892
237267_at	40.5	17.4	5.6	10.9	11.9	12.2	16.416666666666668	28.108966131796137
237268_at	32.5	6.9	56.8	25.6	13.5	27.2	27.08333333333333	23.88539368648098
237271_at	37.0	33.1	9.4	8.3	58.2	38.3	30.71666666666667	23.115431886050068
237272_at	72.2	41.2	63.9	160.7	63.3	62.9	77.36666666666666	20.286153483236326
237276_at	10.4	10.7	9.1	20.3	39.9	9.1	16.583333333333332	27.382616105653785
237277_at	2.6	2.2	1.7	7.1	6.6	28.4	8.1	46.982117288930304
237278_x_at	34.3	29.8	1.3	20.7	33.7	7.6	21.23333333333333	24.610174562625954
237281_at	8.3	9.6	43.5	74.1	94.4	20.3	41.7	32.059788117923134
237282_s_at	11.2	2.1	1.9	10.0	9.5	1.4	6.016666666666667	28.849897973494347
237284_at	33.8	20.1	35.2	110.1	106.0	53.7	59.81666666666666	24.224698424759545
237286_at	76.4	48.5	16.4	122.2	61.8	49.6	62.48333333333334	21.079726838804362
237288_at	14.3	9.6	2.3	13.9	13.5	30.0	13.933333333333332	24.296532623477653
237289_at	40.5	162.1	124.3	161.1	55.4	31.3	95.78333333333332	23.55328590391753
237292_at	169.9	36.5	15.8	17.8	16.0	7.6	43.93333333333334	52.97195348487856
237293_at	13.9	15.5	78.1	95.9	56.6	88.3	58.050000000000004	23.167946850901743
237294_at	38.7	32.3	31.8	11.6	74.0	13.3	33.61666666666667	25.081021785469424
237295_at	23.5	5.0	30.5	33.4	84.0	19.2	32.6	30.976448444401743
